commit,version,date,bench,metric,unit,value,ci_low,ci_high,allocs,allocs_ci_low,allocs_ci_high,rustc,machine
a401ab38be0f,v0.8.0,2026-06-12T03:03:34.915758Z,builder_finalize/10000,mean,ns,1771135.1966645666,1767724.580115589,1774639.7030201508,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
a401ab38be0f,v0.8.0,2026-06-12T03:03:34.915758Z,builder_finalize/10000,median,ns,1760453.1064129667,1758867.051020408,1765475.5555555555,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
a401ab38be0f,v0.8.0,2026-06-12T03:03:34.915758Z,builder_finalize/1000,mean,ns,214755.2732176875,214595.72347745954,214969.70550704782,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
a401ab38be0f,v0.8.0,2026-06-12T03:03:34.915758Z,builder_finalize/1000,median,ns,214604.64660287084,214520.32976973685,214679.30138763197,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
a401ab38be0f,v0.8.0,2026-06-12T03:03:34.915758Z,builder_finalize/100000,mean,ns,20004590.939999998,19973148.84566667,20035470.921916667,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
a401ab38be0f,v0.8.0,2026-06-12T03:03:34.915758Z,builder_finalize/100000,median,ns,20040838.333333332,20004406.5,20061795.0,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
a401ab38be0f,v0.8.0,2026-06-12T03:03:34.915758Z,snapshot_get_neighbors/100,mean,ns,1.4935764407319412,1.4920302532550165,1.495355069072634,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
a401ab38be0f,v0.8.0,2026-06-12T03:03:34.915758Z,snapshot_get_neighbors/100,median,ns,1.493620283144472,1.4927594826767558,1.4944476863767766,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
a401ab38be0f,v0.8.0,2026-06-12T03:03:34.915758Z,snapshot_get_neighbors/10000,mean,ns,1.4920672351965352,1.4895300523789066,1.4960410069855756,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
a401ab38be0f,v0.8.0,2026-06-12T03:03:34.915758Z,snapshot_get_neighbors/10000,median,ns,1.4914377075440695,1.491028867634505,1.491716725760761,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
a401ab38be0f,v0.8.0,2026-06-12T03:03:34.915758Z,snapshot_get_neighbors/1000,mean,ns,1.5100181698897743,1.4961310577558176,1.5307742938070543,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
a401ab38be0f,v0.8.0,2026-06-12T03:03:34.915758Z,snapshot_get_neighbors/1000,median,ns,1.4944756137300181,1.4934381711738,1.4951050978484322,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
a401ab38be0f,v0.8.0,2026-06-12T03:03:34.915758Z,snapshot_get_neighbors/100000,mean,ns,1.5009217476916106,1.4937849724194283,1.5106002877097078,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
a401ab38be0f,v0.8.0,2026-06-12T03:03:34.915758Z,snapshot_get_neighbors/100000,median,ns,1.493295334734082,1.4925398529969665,1.4940991195606768,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
a401ab38be0f,v0.8.0,2026-06-12T03:03:34.915758Z,snapshot_traversal/100,mean,ns,3.299629231966496,3.2947264397016798,3.3061096704361512,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
a401ab38be0f,v0.8.0,2026-06-12T03:03:34.915758Z,snapshot_traversal/100,median,ns,3.2924802256911443,3.291144636035855,3.2959753751062166,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
a401ab38be0f,v0.8.0,2026-06-12T03:03:34.915758Z,snapshot_traversal/1000000,mean,ns,10.050857669709108,10.035686722105195,10.076997954010412,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
a401ab38be0f,v0.8.0,2026-06-12T03:03:34.915758Z,snapshot_traversal/1000000,median,ns,10.032809713619777,10.030095916291236,10.035436468033492,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
a401ab38be0f,v0.8.0,2026-06-12T03:03:34.915758Z,snapshot_traversal/10000,mean,ns,3.300883751074218,3.295033919940205,3.310998180855233,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
a401ab38be0f,v0.8.0,2026-06-12T03:03:34.915758Z,snapshot_traversal/10000,median,ns,3.295384574999677,3.294240532838188,3.2967530068451167,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
a401ab38be0f,v0.8.0,2026-06-12T03:03:34.915758Z,snapshot_traversal/1000,mean,ns,3.2940844499829725,3.289283556854887,3.3021624019335225,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
a401ab38be0f,v0.8.0,2026-06-12T03:03:34.915758Z,snapshot_traversal/1000,median,ns,3.288492627511123,3.2862142360222104,3.2911375569011208,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,bfs/100,mean,ns,8817.191807498733,8810.465665548749,8827.533791825686,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,bfs/100,median,ns,8809.864734001752,8807.85554029304,8811.779720279721,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,bfs/1000000,mean,ns,284983232.55,284685781.408,285402650.5075,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,bfs/1000000,median,ns,284580809.5,284456285.0,284711759.0,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,bfs/10000,mean,ns,696612.037929106,695611.844837902,697917.4973034706,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,bfs/10000,median,ns,695532.3327192336,695243.9640858208,695795.1578947369,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,bfs/1000,mean,ns,106381.90554226241,106209.8050081175,106573.22994969043,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,bfs/1000,median,ns,106136.55204054054,106051.95962993421,106300.79444444444,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_node_deduplication_multi_key/10000,mean,ns,5502559.155,5499739.904000001,5505540.153525001,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_node_deduplication_multi_key/10000,median,ns,5501350.8,5499160.2,5505036.8,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_node_deduplication_multi_key/1000,mean,ns,585765.6672675532,584636.5223833419,587746.4044909932,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_node_deduplication_multi_key/1000,median,ns,584426.960385101,584253.5584415584,584736.1421052632,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_node_deduplication_multi_key/100000,mean,ns,62455368.58,62253349.005499996,62667278.134,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_node_deduplication_multi_key/100000,median,ns,62392157.0,62064938.0,62503350.0,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_node_deduplication/10000,mean,ns,4163637.678461538,4160177.830461539,4167890.2768461546,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_node_deduplication/10000,median,ns,4158859.192307692,4156721.384615385,4161950.0,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_node_deduplication/1000,mean,ns,443675.94327090366,442993.7908726397,444520.19550983683,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_node_deduplication/1000,median,ns,442631.76710403,442508.03225806454,442796.82857142854,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_node_deduplication/100000,mean,ns,43492403.175,43414411.84949999,43576249.500125,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_node_deduplication/100000,median,ns,43392384.5,43337413.5,43455525.0,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,bidirectional_bfs/100,mean,ns,20045.93545545217,19967.740144779647,20154.998837180658,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,bidirectional_bfs/100,median,ns,19956.737495227186,19953.49423876765,19962.27760770975,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,bidirectional_bfs/1000000,mean,ns,609463880.35,608653722.2225,610360969.64975,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,bidirectional_bfs/1000000,median,ns,607921054.5,607498485.0,608342788.5,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,bidirectional_bfs/10000,mean,ns,2080560.7040000006,2076972.39179,2086884.4697499997,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,bidirectional_bfs/10000,median,ns,2076150.6600000001,2075638.12,2076972.74,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,bidirectional_bfs/1000,mean,ns,286118.7955348072,285944.3785401304,286372.263497114,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,bidirectional_bfs/1000,median,ns,285908.4195804196,285830.7962962963,286001.625,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,snapshot_get_neighbors_high_degree/10000,mean,ns,1.5296001638199814,1.5282820028125634,1.5312441637316276,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,snapshot_get_neighbors_high_degree/10000,median,ns,1.5285829252586884,1.52752470397654,1.5294040708779804,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_add_nodes_with_labels/100,mean,ns,13557.414600406788,13544.943851189639,13576.315756316668,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_add_nodes_with_labels/100,median,ns,13543.46109940288,13539.272831050228,13549.69935111752,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_add_nodes_with_labels/10000,mean,ns,1266943.8826733415,1263587.482574117,1272785.3209254656,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_add_nodes_with_labels/10000,median,ns,1263951.9050151976,1263016.5272727273,1264437.5908101045,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_add_nodes_with_labels/1000,mean,ns,133883.54247385764,133681.83747478694,134243.2042330483,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_add_nodes_with_labels/1000,median,ns,133683.0787037037,133656.69324989303,133711.76063829788,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,snapshot_get_nodes_with_property/100,mean,ns,79.66695008244093,79.53653041969483,79.89231870657778,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,snapshot_get_nodes_with_property/100,median,ns,79.52512673576021,79.50087352862775,79.55009657519511,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,snapshot_get_nodes_with_property/10000,mean,ns,79.89579883389132,79.74742884137143,80.15957774070374,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,snapshot_get_nodes_with_property/10000,median,ns,79.74942164471638,79.69417449719188,79.77584507802797,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,snapshot_get_nodes_with_property/1000,mean,ns,79.86967309103508,79.80763894634062,79.96459832235327,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,snapshot_get_nodes_with_property/1000,median,ns,79.805563602447,79.78769220408043,79.84828234613437,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_add_nodes/100,mean,ns,10488.746514605124,10409.835517939886,10591.933344438072,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_add_nodes/100,median,ns,10379.47388357257,10374.72,10383.484823761532,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_add_nodes/10000,mean,ns,926290.866919974,925043.4550857401,927951.2861650453,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_add_nodes/10000,median,ns,925246.629849138,924804.9765625,925579.9306526806,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_add_nodes/1000,mean,ns,108645.50645043296,108377.42678050723,108979.50320974688,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_add_nodes/1000,median,ns,108219.6488783434,108174.69851994852,108275.26313131313,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_add_nodes/100000,mean,ns,8291271.448571426,8284078.778999999,8300639.303464284,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_add_nodes/100000,median,ns,8282790.928571429,8279828.285714285,8286828.5,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_add_relationships/100,mean,ns,16282.027103682,16249.258944972753,16327.44633578287,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_add_relationships/100,median,ns,16240.536747311828,16234.889486260454,16256.218216318786,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_add_relationships/10000,mean,ns,1401891.753219105,1399725.5903913507,1405693.292167192,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_add_relationships/10000,median,ns,1399580.0964240101,1399156.7715311004,1400132.35,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_add_relationships/1000,mean,ns,172056.47085739273,171813.2836689698,172485.67940614856,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_add_relationships/1000,median,ns,171782.2983870968,171750.55,171821.5909090909,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_add_relationships/100000,mean,ns,12983230.885,12976976.280375,12989465.8471875,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_add_relationships/100000,median,ns,12987849.25,12977409.625,12993548.625,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,snapshot_get_property/100,mean,ns,17.494391086383928,17.478887167397055,17.514456821118323,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,snapshot_get_property/100,median,ns,17.482427678435428,17.469648809242056,17.493211933763096,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,snapshot_get_property/10000,mean,ns,17.724631455096404,17.68489087314586,17.78253649949567,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,snapshot_get_property/10000,median,ns,17.690165079429917,17.679366165189844,17.69957223035235,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,snapshot_get_property/1000,mean,ns,17.390414894069792,17.365118043599566,17.426121239043265,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,snapshot_get_property/1000,median,ns,17.36178903192877,17.354243993492595,17.37395735080058,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,snapshot_get_property/100000,mean,ns,17.22041491721037,17.20368152877754,17.240926563883097,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,snapshot_get_property/100000,median,ns,17.20413383543152,17.192775558059854,17.215399689483416,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,snapshot_get_nodes_with_label/100,mean,ns,11.719492586267647,11.707075126578708,11.736282253015073,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,snapshot_get_nodes_with_label/100,median,ns,11.707068424907229,11.701054001625373,11.711288979414757,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,snapshot_get_nodes_with_label/10000,mean,ns,11.733121282189568,11.707051199511596,11.774231368135133,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,snapshot_get_nodes_with_label/10000,median,ns,11.708657328553429,11.704039036958847,11.718054552438833,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,snapshot_get_nodes_with_label/1000,mean,ns,12.111360581891793,12.092951809658457,12.143887580275035,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,snapshot_get_nodes_with_label/1000,median,ns,12.096001994560492,12.090266817397694,12.098262653339065,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,snapshot_get_nodes_with_label/100000,mean,ns,11.731082874857593,11.722085736804736,11.743563582744112,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,snapshot_get_nodes_with_label/100000,median,ns,11.727611808555046,11.72027326935987,11.73109371155441,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,snapshot_get_degree/100,mean,ns,1.0768990745622813,1.0751956740813464,1.0792112281019954,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,snapshot_get_degree/100,median,ns,1.075096992517179,1.0734518592754632,1.076227782260902,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,snapshot_get_degree/10000,mean,ns,1.0748733016930438,1.0730929483834923,1.0771276954203168,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,snapshot_get_degree/10000,median,ns,1.0718848194561774,1.0716056512946563,1.0722134479960777,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,snapshot_get_degree/1000,mean,ns,1.074295061459884,1.0718154443309809,1.0778520335160688,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,snapshot_get_degree/1000,median,ns,1.0713259864890161,1.071084792107941,1.071582756529499,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,snapshot_get_degree/100000,mean,ns,1.0746085956836644,1.072981114951954,1.076560053055123,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,snapshot_get_degree/100000,median,ns,1.0718176704585938,1.071311917951452,1.0723807010595605,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,snapshot_get_property_many_nodes/10000,mean,ns,5790.4025797047,5782.771721973659,5800.351395561652,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,snapshot_get_property_many_nodes/10000,median,ns,5780.920175655616,5778.6491721144575,5784.096488137186,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_add_properties/100,mean,ns,37945.93211122938,37846.68497265296,38080.1399943945,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_add_properties/100,median,ns,37806.86590693258,37786.1396011396,37824.2524005487,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_add_properties/10000,mean,ns,3825226.337857142,3824074.824142857,3826438.798303571,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_add_properties/10000,median,ns,3824851.75,3823823.0714285714,3826019.285714286,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
eae1c607b766,v0.8.0,2026-06-12T03:42:33.053984Z,builder_add_properties/1000,mean,ns,413589.0403431809,413303.53268083377,413999.4347474482,,,,rustc 1.96.0 (ac68faa20 2026-05-25),github
